global_row_id,dataset_name,source_file,conversation_id,turn_index,speaker_id,role,start_time,end_time,duration_min,text,outcome,is_backchannel
heddaya_nego__4549,heddaya_nego,heddaya-nego.csv,767,18,1,seller,,,4.743,Um,,True
heddaya_nego__4552,heddaya_nego,heddaya-nego.csv,767,21,0,buyer,,,4.743,Mhm,,True
heddaya_nego__4575,heddaya_nego,heddaya-nego.csv,773,19,0,buyer,,,2.97,Mhm,,True
heddaya_nego__4577,heddaya_nego,heddaya-nego.csv,773,21,0,buyer,,,2.97,Yes,,True
heddaya_nego__4591,heddaya_nego,heddaya-nego.csv,778,2,0,buyer,,,11.99,Alright,,True
heddaya_nego__4597,heddaya_nego,heddaya-nego.csv,778,8,0,buyer,,,11.99,Mhm,,True
heddaya_nego__4600,heddaya_nego,heddaya-nego.csv,778,11,1,seller,,,11.99,Mhm,,True
heddaya_nego__4602,heddaya_nego,heddaya-nego.csv,778,13,1,seller,,,11.99,Yeah,,True
heddaya_nego__4604,heddaya_nego,heddaya-nego.csv,778,15,1,seller,,,11.99,Mhm,,True
heddaya_nego__4607,heddaya_nego,heddaya-nego.csv,778,18,0,buyer,,,11.99,Mhm,,True
heddaya_nego__4609,heddaya_nego,heddaya-nego.csv,778,20,0,buyer,,,11.99,Mhm,,True
heddaya_nego__4612,heddaya_nego,heddaya-nego.csv,778,23,1,seller,,,11.99,Uh,,True
heddaya_nego__4618,heddaya_nego,heddaya-nego.csv,778,29,1,seller,,,11.99,Mhm,,True
heddaya_nego__4624,heddaya_nego,heddaya-nego.csv,778,35,1,seller,,,11.99,Right,,True
heddaya_nego__4632,heddaya_nego,heddaya-nego.csv,778,43,1,seller,,,11.99,Okay,,True
heddaya_nego__4634,heddaya_nego,heddaya-nego.csv,778,45,1,seller,,,11.99,Yeah,,True
heddaya_nego__4637,heddaya_nego,heddaya-nego.csv,778,48,0,buyer,,,11.99,Mhm,,True
heddaya_nego__4640,heddaya_nego,heddaya-nego.csv,778,51,1,seller,,,11.99,Okay,,True
heddaya_nego__4642,heddaya_nego,heddaya-nego.csv,778,53,1,seller,,,11.99,Mhm,,True
heddaya_nego__4649,heddaya_nego,heddaya-nego.csv,778,60,0,buyer,,,11.99,Uh,,True
heddaya_nego__4656,heddaya_nego,heddaya-nego.csv,778,67,1,seller,,,11.99,Yeah,,True
heddaya_nego__4659,heddaya_nego,heddaya-nego.csv,778,70,0,buyer,,,11.99,Okay,,True
heddaya_nego__4662,heddaya_nego,heddaya-nego.csv,778,73,1,seller,,,11.99,Okay,,True
heddaya_nego__4667,heddaya_nego,heddaya-nego.csv,778,78,0,buyer,,,11.99,Mhm,,True
heddaya_nego__4669,heddaya_nego,heddaya-nego.csv,778,80,0,buyer,,,11.99,Mhm,,True
heddaya_nego__4675,heddaya_nego,heddaya-nego.csv,778,86,0,buyer,,,11.99,yeah,,True
heddaya_nego__4682,heddaya_nego,heddaya-nego.csv,778,93,1,seller,,,11.99,Mhm,,True
heddaya_nego__4684,heddaya_nego,heddaya-nego.csv,778,95,1,seller,,,11.99,Yeah,,True
heddaya_nego__4687,heddaya_nego,heddaya-nego.csv,778,98,0,buyer,,,11.99,Okay,,True
heddaya_nego__4690,heddaya_nego,heddaya-nego.csv,778,101,1,seller,,,11.99,Uh,,True
heddaya_nego__4695,heddaya_nego,heddaya-nego.csv,778,106,0,buyer,,,11.99,Mhm,,True
heddaya_nego__4698,heddaya_nego,heddaya-nego.csv,778,109,1,seller,,,11.99,Sure,,True
heddaya_nego__4700,heddaya_nego,heddaya-nego.csv,778,111,1,seller,,,11.99,Yeah,,True
heddaya_nego__4703,heddaya_nego,heddaya-nego.csv,778,114,0,buyer,,,11.99,Mhm,,True
heddaya_nego__4706,heddaya_nego,heddaya-nego.csv,778,117,1,seller,,,11.99,Mhm,,True
heddaya_nego__4713,heddaya_nego,heddaya-nego.csv,778,124,0,buyer,,,11.99,Okay,,True
heddaya_nego__4717,heddaya_nego,heddaya-nego.csv,778,128,0,buyer,,,11.99,Uh,,True
heddaya_nego__4728,heddaya_nego,heddaya-nego.csv,780,0,0,buyer,,,7.322,Okay,,True
heddaya_nego__4729,heddaya_nego,heddaya-nego.csv,780,1,1,seller,,,7.322,Yeah,,True
heddaya_nego__4731,heddaya_nego,heddaya-nego.csv,780,3,1,seller,,,7.322,okay,,True
heddaya_nego__4738,heddaya_nego,heddaya-nego.csv,780,10,0,buyer,,,7.322,Yeah,,True
heddaya_nego__4742,heddaya_nego,heddaya-nego.csv,780,14,0,buyer,,,7.322,Mhm,,True
heddaya_nego__4744,heddaya_nego,heddaya-nego.csv,780,16,0,buyer,,,7.322,Yeah,,True
heddaya_nego__4748,heddaya_nego,heddaya-nego.csv,780,20,0,buyer,,,7.322,Mhm,,True
heddaya_nego__4750,heddaya_nego,heddaya-nego.csv,780,22,0,buyer,,,7.322,Mhm,,True
heddaya_nego__4752,heddaya_nego,heddaya-nego.csv,780,24,0,buyer,,,7.322,Yeah,,True
heddaya_nego__4758,heddaya_nego,heddaya-nego.csv,780,30,0,buyer,,,7.322,Mhm,,True
heddaya_nego__4760,heddaya_nego,heddaya-nego.csv,780,32,0,buyer,,,7.322,Yeah,,True
heddaya_nego__4764,heddaya_nego,heddaya-nego.csv,780,36,0,buyer,,,7.322,Mhm,,True
heddaya_nego__4774,heddaya_nego,heddaya-nego.csv,780,46,0,buyer,,,7.322,Yeah,,True
heddaya_nego__4782,heddaya_nego,heddaya-nego.csv,786,3,0,buyer,,,6.082,Um,,True
heddaya_nego__4793,heddaya_nego,heddaya-nego.csv,786,14,1,seller,,,6.082,Yeah,,True
heddaya_nego__4800,heddaya_nego,heddaya-nego.csv,786,21,0,buyer,,,6.082,Uh,,True
heddaya_nego__4803,heddaya_nego,heddaya-nego.csv,786,24,1,seller,,,6.082,Yeah,,True
heddaya_nego__4810,heddaya_nego,heddaya-nego.csv,786,31,0,buyer,,,6.082,Mhm,,True
heddaya_nego__4821,heddaya_nego,heddaya-nego.csv,788,5,1,seller,,,7.144,Mhm,,True
heddaya_nego__4827,heddaya_nego,heddaya-nego.csv,788,11,1,seller,,,7.144,Yeah,,True
heddaya_nego__4832,heddaya_nego,heddaya-nego.csv,788,16,0,buyer,,,7.144,Yeah,,True
heddaya_nego__4835,heddaya_nego,heddaya-nego.csv,788,19,1,seller,,,7.144,Yes,,True
heddaya_nego__4837,heddaya_nego,heddaya-nego.csv,788,21,1,seller,,,7.144,Mhm,,True
heddaya_nego__4841,heddaya_nego,heddaya-nego.csv,788,25,1,seller,,,7.144,Mhm,,True
heddaya_nego__4842,heddaya_nego,heddaya-nego.csv,788,26,0,buyer,,,7.144,Um,,True
heddaya_nego__4844,heddaya_nego,heddaya-nego.csv,788,28,0,buyer,,,7.144,Mhm,,True
heddaya_nego__4851,heddaya_nego,heddaya-nego.csv,788,35,1,seller,,,7.144,Yes,,True
heddaya_nego__4855,heddaya_nego,heddaya-nego.csv,788,39,1,seller,,,7.144,Yeah,,True
heddaya_nego__4876,heddaya_nego,heddaya-nego.csv,788,60,0,buyer,,,7.144,Yeah,,True
heddaya_nego__4880,heddaya_nego,heddaya-nego.csv,788,64,0,buyer,,,7.144,Yeah,,True
heddaya_nego__4882,heddaya_nego,heddaya-nego.csv,788,66,0,buyer,,,7.144,Mhm,,True
heddaya_nego__4900,heddaya_nego,heddaya-nego.csv,788,84,0,buyer,,,7.144,Mhm,,True
heddaya_nego__4923,heddaya_nego,heddaya-nego.csv,788,107,1,seller,,,7.144,Mhm,,True
heddaya_nego__4939,heddaya_nego,heddaya-nego.csv,788,123,1,seller,,,7.144,Yeah,,True
heddaya_nego__4941,heddaya_nego,heddaya-nego.csv,788,125,1,seller,,,7.144,Uh,,True
heddaya_nego__4954,heddaya_nego,heddaya-nego.csv,788,138,0,buyer,,,7.144,yeah,,True
heddaya_nego__4956,heddaya_nego,heddaya-nego.csv,788,140,0,buyer,,,7.144,Yeah,,True
heddaya_nego__4958,heddaya_nego,heddaya-nego.csv,788,142,0,buyer,,,7.144,Mhm,,True
heddaya_nego__4969,heddaya_nego,heddaya-nego.csv,788,153,1,seller,,,7.144,Okay,,True
heddaya_nego__4971,heddaya_nego,heddaya-nego.csv,788,155,1,seller,,,7.144,Yeah,,True
heddaya_nego__4990,heddaya_nego,heddaya-nego.csv,788,174,0,buyer,,,7.144,Yeah,,True
heddaya_nego__4992,heddaya_nego,heddaya-nego.csv,788,176,0,buyer,,,7.144,Mhm,,True
heddaya_nego__5007,heddaya_nego,heddaya-nego.csv,788,191,1,seller,,,7.144,hmm,,True
heddaya_nego__5012,heddaya_nego,heddaya-nego.csv,788,196,0,buyer,,,7.144,Yeah,,True
heddaya_nego__5014,heddaya_nego,heddaya-nego.csv,788,198,0,buyer,,,7.144,Mhm,,True
heddaya_nego__5016,heddaya_nego,heddaya-nego.csv,788,200,0,buyer,,,7.144,Yeah,,True
heddaya_nego__5025,heddaya_nego,heddaya-nego.csv,792,2,0,buyer,,,2.988,Okay,,True
heddaya_nego__5035,heddaya_nego,heddaya-nego.csv,792,12,0,buyer,,,2.988,Yes,,True
heddaya_nego__5052,heddaya_nego,heddaya-nego.csv,799,11,0,buyer,,,6.282,right,,True
heddaya_nego__5057,heddaya_nego,heddaya-nego.csv,799,16,1,seller,,,6.282,Yeah,,True
heddaya_nego__5059,heddaya_nego,heddaya-nego.csv,799,18,1,seller,,,6.282,Yeah,,True
heddaya_nego__5062,heddaya_nego,heddaya-nego.csv,799,21,0,buyer,,,6.282,Mhm,,True
heddaya_nego__5065,heddaya_nego,heddaya-nego.csv,799,24,1,seller,,,6.282,Mhm,,True
heddaya_nego__5067,heddaya_nego,heddaya-nego.csv,799,26,1,seller,,,6.282,Yeah,,True
heddaya_nego__5069,heddaya_nego,heddaya-nego.csv,799,28,1,seller,,,6.282,Mhm,,True
heddaya_nego__5085,heddaya_nego,heddaya-nego.csv,799,44,1,seller,,,6.282,Yeah,,True
heddaya_nego__5094,heddaya_nego,heddaya-nego.csv,799,53,0,buyer,,,6.282,Right,,True
heddaya_nego__5102,heddaya_nego,heddaya-nego.csv,799,61,0,buyer,,,6.282,right,,True
heddaya_nego__5119,heddaya_nego,heddaya-nego.csv,801,4,0,buyer,,,7.518,Mhm,,True
heddaya_nego__5125,heddaya_nego,heddaya-nego.csv,801,10,0,buyer,,,7.518,Yeah,,True
heddaya_nego__5129,heddaya_nego,heddaya-nego.csv,801,14,0,buyer,,,7.518,Yeah,,True
heddaya_nego__5135,heddaya_nego,heddaya-nego.csv,801,20,0,buyer,,,7.518,Yeah,,True
heddaya_nego__5137,heddaya_nego,heddaya-nego.csv,801,22,0,buyer,,,7.518,Mhm,,True
heddaya_nego__5155,heddaya_nego,heddaya-nego.csv,801,40,0,buyer,,,7.518,Mhm,,True
heddaya_nego__5158,heddaya_nego,heddaya-nego.csv,801,43,1,seller,,,7.518,Yeah,,True
heddaya_nego__5161,heddaya_nego,heddaya-nego.csv,801,46,0,buyer,,,7.518,Right,,True
heddaya_nego__5167,heddaya_nego,heddaya-nego.csv,801,52,0,buyer,,,7.518,Uh,,True
heddaya_nego__5170,heddaya_nego,heddaya-nego.csv,801,55,1,seller,,,7.518,Okay,,True
heddaya_nego__5172,heddaya_nego,heddaya-nego.csv,801,57,1,seller,,,7.518,Okay,,True
heddaya_nego__5194,heddaya_nego,heddaya-nego.csv,801,79,1,seller,,,7.518,Okay,,True
heddaya_nego__5196,heddaya_nego,heddaya-nego.csv,801,81,1,seller,,,7.518,Right,,True
heddaya_nego__5201,heddaya_nego,heddaya-nego.csv,801,86,0,buyer,,,7.518,Yeah,,True
heddaya_nego__5207,heddaya_nego,heddaya-nego.csv,801,92,0,buyer,,,7.518,okay,,True
heddaya_nego__5215,heddaya_nego,heddaya-nego.csv,801,100,0,buyer,,,7.518,Yeah,,True
heddaya_nego__5219,heddaya_nego,heddaya-nego.csv,801,104,0,buyer,,,7.518,Mhm,,True
heddaya_nego__5224,heddaya_nego,heddaya-nego.csv,801,109,1,seller,,,7.518,Yeah,,True
heddaya_nego__5230,heddaya_nego,heddaya-nego.csv,806,1,0,buyer,,,3.28,Okay,,True
heddaya_nego__5234,heddaya_nego,heddaya-nego.csv,806,5,0,buyer,,,3.28,okay,,True
heddaya_nego__5239,heddaya_nego,heddaya-nego.csv,806,10,1,seller,,,3.28,Yeah,,True
heddaya_nego__5245,heddaya_nego,heddaya-nego.csv,806,16,1,seller,,,3.28,Mhm,,True
heddaya_nego__5248,heddaya_nego,heddaya-nego.csv,806,19,0,buyer,,,3.28,Mhm,,True
heddaya_nego__5250,heddaya_nego,heddaya-nego.csv,806,21,0,buyer,,,3.28,Yeah,,True
heddaya_nego__5252,heddaya_nego,heddaya-nego.csv,806,23,0,buyer,,,3.28,Mhm,,True
heddaya_nego__5254,heddaya_nego,heddaya-nego.csv,806,25,0,buyer,,,3.28,Mhm,,True
heddaya_nego__5258,heddaya_nego,heddaya-nego.csv,806,29,0,buyer,,,3.28,Yeah,,True
heddaya_nego__5263,heddaya_nego,heddaya-nego.csv,806,34,1,seller,,,3.28,yeah,,True
heddaya_nego__5264,heddaya_nego,heddaya-nego.csv,806,35,0,buyer,,,3.28,Yeah,,True
heddaya_nego__5267,heddaya_nego,heddaya-nego.csv,806,38,1,seller,,,3.28,Yeah,,True
heddaya_nego__5270,heddaya_nego,heddaya-nego.csv,807,1,1,seller,,,7.6,mhm,,True
heddaya_nego__5271,heddaya_nego,heddaya-nego.csv,807,2,0,buyer,,,7.6,got it,,True
heddaya_nego__5276,heddaya_nego,heddaya-nego.csv,807,7,1,seller,,,7.6,Yeah,,True
heddaya_nego__5278,heddaya_nego,heddaya-nego.csv,807,9,1,seller,,,7.6,Yeah,,True
heddaya_nego__5293,heddaya_nego,heddaya-nego.csv,807,24,0,buyer,,,7.6,Um,,True
heddaya_nego__5301,heddaya_nego,heddaya-nego.csv,807,32,0,buyer,,,7.6,Okay,,True
heddaya_nego__5306,heddaya_nego,heddaya-nego.csv,807,37,1,seller,,,7.6,yeah,,True
heddaya_nego__5325,heddaya_nego,heddaya-nego.csv,813,11,1,seller,,,3.352,Uh,,True
heddaya_nego__5328,heddaya_nego,heddaya-nego.csv,813,14,0,buyer,,,3.352,Okay,,True
heddaya_nego__5341,heddaya_nego,heddaya-nego.csv,813,27,1,seller,,,3.352,Okay,,True
heddaya_nego__5343,heddaya_nego,heddaya-nego.csv,813,29,1,seller,,,3.352,Okay,,True
heddaya_nego__5345,heddaya_nego,heddaya-nego.csv,813,31,1,seller,,,3.352,Yeah,,True
heddaya_nego__5358,heddaya_nego,heddaya-nego.csv,813,44,0,buyer,,,3.352,Yeah,,True
heddaya_nego__5363,heddaya_nego,heddaya-nego.csv,833,2,1,seller,,,2.357,Okay,,True
heddaya_nego__5367,heddaya_nego,heddaya-nego.csv,833,6,1,seller,,,2.357,yeah,,True
heddaya_nego__5368,heddaya_nego,heddaya-nego.csv,833,7,0,buyer,,,2.357,Yeah,,True
heddaya_nego__5375,heddaya_nego,heddaya-nego.csv,833,14,1,seller,,,2.357,Mhm,,True
heddaya_nego__5384,heddaya_nego,heddaya-nego.csv,836,3,1,seller,,,7.477,Okay,,True
heddaya_nego__5386,heddaya_nego,heddaya-nego.csv,836,5,1,seller,,,7.477,Yeah,,True
heddaya_nego__5388,heddaya_nego,heddaya-nego.csv,836,7,1,seller,,,7.477,Yeah,,True
heddaya_nego__5391,heddaya_nego,heddaya-nego.csv,836,10,0,buyer,,,7.477,Uh,,True
heddaya_nego__5395,heddaya_nego,heddaya-nego.csv,836,14,0,buyer,,,7.477,Okay,,True
heddaya_nego__5396,heddaya_nego,heddaya-nego.csv,836,15,1,seller,,,7.477,Um,,True
heddaya_nego__5397,heddaya_nego,heddaya-nego.csv,836,16,0,buyer,,,7.477,Um,,True
heddaya_nego__5398,heddaya_nego,heddaya-nego.csv,836,17,1,seller,,,7.477,Yeah,,True
heddaya_nego__5400,heddaya_nego,heddaya-nego.csv,836,19,1,seller,,,7.477,Mhm,,True
heddaya_nego__5404,heddaya_nego,heddaya-nego.csv,836,23,1,seller,,,7.477,um,,True
heddaya_nego__5407,heddaya_nego,heddaya-nego.csv,836,26,0,buyer,,,7.477,Yeah,,True
heddaya_nego__5409,heddaya_nego,heddaya-nego.csv,836,28,0,buyer,,,7.477,Yeah,,True
heddaya_nego__5417,heddaya_nego,heddaya-nego.csv,836,36,0,buyer,,,7.477,Um,,True
heddaya_nego__5418,heddaya_nego,heddaya-nego.csv,836,37,1,seller,,,7.477,Mhm,,True
heddaya_nego__5427,heddaya_nego,heddaya-nego.csv,836,46,0,buyer,,,7.477,hmm,,True
heddaya_nego__5432,heddaya_nego,heddaya-nego.csv,836,51,1,seller,,,7.477,Yes,,True
heddaya_nego__5439,heddaya_nego,heddaya-nego.csv,836,58,0,buyer,,,7.477,right,,True
heddaya_nego__5445,heddaya_nego,heddaya-nego.csv,836,64,0,buyer,,,7.477,Mhm,,True
heddaya_nego__5448,heddaya_nego,heddaya-nego.csv,836,67,1,seller,,,7.477,Mhm,,True
heddaya_nego__5454,heddaya_nego,heddaya-nego.csv,836,73,1,seller,,,7.477,Mhm,,True
heddaya_nego__5500,heddaya_nego,heddaya-nego.csv,556,6,0,buyer,,,2.199,right,,True
heddaya_nego__5502,heddaya_nego,heddaya-nego.csv,556,8,0,buyer,,,2.199,Um,,True
heddaya_nego__5512,heddaya_nego,heddaya-nego.csv,557,2,0,buyer,,,1.317,Okay,,True
heddaya_nego__5514,heddaya_nego,heddaya-nego.csv,557,4,0,buyer,,,1.317,Um,,True
heddaya_nego__5518,heddaya_nego,heddaya-nego.csv,557,8,0,buyer,,,1.317,Yeah,,True
heddaya_nego__5523,heddaya_nego,heddaya-nego.csv,570,2,1,seller,,,5.888,Okay,,True
heddaya_nego__5525,heddaya_nego,heddaya-nego.csv,570,4,1,seller,,,5.888,uh,,True
heddaya_nego__5529,heddaya_nego,heddaya-nego.csv,570,8,1,seller,,,5.888,Yeah,,True
heddaya_nego__5531,heddaya_nego,heddaya-nego.csv,570,10,1,seller,,,5.888,Okay,,True
heddaya_nego__5533,heddaya_nego,heddaya-nego.csv,570,12,1,seller,,,5.888,Okay,,True
heddaya_nego__5536,heddaya_nego,heddaya-nego.csv,570,15,0,buyer,,,5.888,Yeah,,True
heddaya_nego__5543,heddaya_nego,heddaya-nego.csv,570,22,1,seller,,,5.888,okay,,True
heddaya_nego__5545,heddaya_nego,heddaya-nego.csv,570,24,1,seller,,,5.888,Mhm,,True
heddaya_nego__5548,heddaya_nego,heddaya-nego.csv,570,27,0,buyer,,,5.888,Yes,,True
heddaya_nego__5551,heddaya_nego,heddaya-nego.csv,570,30,1,seller,,,5.888,Right,,True
heddaya_nego__5553,heddaya_nego,heddaya-nego.csv,570,32,1,seller,,,5.888,Right,,True
heddaya_nego__5555,heddaya_nego,heddaya-nego.csv,570,34,1,seller,,,5.888,right,,True
heddaya_nego__5558,heddaya_nego,heddaya-nego.csv,570,37,0,buyer,,,5.888,Yeah,,True
heddaya_nego__5566,heddaya_nego,heddaya-nego.csv,571,4,0,buyer,,,5.687,Um,,True
heddaya_nego__5575,heddaya_nego,heddaya-nego.csv,571,13,1,seller,,,5.687,Right,,True
heddaya_nego__5578,heddaya_nego,heddaya-nego.csv,571,16,0,buyer,,,5.687,Yeah,,True
heddaya_nego__5580,heddaya_nego,heddaya-nego.csv,571,18,0,buyer,,,5.687,Yeah,,True
heddaya_nego__5582,heddaya_nego,heddaya-nego.csv,571,20,0,buyer,,,5.687,Yeah,,True
heddaya_nego__5593,heddaya_nego,heddaya-nego.csv,573,8,1,seller,,,2.812,Mhm,,True
heddaya_nego__5601,heddaya_nego,heddaya-nego.csv,574,1,0,buyer,,,9.054,Okay,,True
heddaya_nego__5606,heddaya_nego,heddaya-nego.csv,574,6,1,seller,,,9.054,Sure,,True
heddaya_nego__5609,heddaya_nego,heddaya-nego.csv,574,9,0,buyer,,,9.054,Yeah,,True
heddaya_nego__5611,heddaya_nego,heddaya-nego.csv,574,11,0,buyer,,,9.054,Yeah,,True
heddaya_nego__5615,heddaya_nego,heddaya-nego.csv,574,15,0,buyer,,,9.054,Right,,True
heddaya_nego__5618,heddaya_nego,heddaya-nego.csv,574,18,1,seller,,,9.054,Mhm,,True
heddaya_nego__5622,heddaya_nego,heddaya-nego.csv,574,22,1,seller,,,9.054,Okay,,True
heddaya_nego__5630,heddaya_nego,heddaya-nego.csv,574,30,1,seller,,,9.054,Mhm,,True
heddaya_nego__5635,heddaya_nego,heddaya-nego.csv,574,35,0,buyer,,,9.054,Mhm,,True
heddaya_nego__5638,heddaya_nego,heddaya-nego.csv,574,38,1,seller,,,9.054,Yeah,,True
heddaya_nego__5642,heddaya_nego,heddaya-nego.csv,574,42,1,seller,,,9.054,Mhm,,True
heddaya_nego__5668,heddaya_nego,heddaya-nego.csv,580,12,0,buyer,,,5.81,Mhm,,True
heddaya_nego__5671,heddaya_nego,heddaya-nego.csv,580,15,1,seller,,,5.81,Mhm,,True
heddaya_nego__5681,heddaya_nego,heddaya-nego.csv,580,25,1,seller,,,5.81,Sure,,True
heddaya_nego__5686,heddaya_nego,heddaya-nego.csv,580,30,0,buyer,,,5.81,Yeah,,True
heddaya_nego__5698,heddaya_nego,heddaya-nego.csv,580,42,0,buyer,,,5.81,Yeah,,True
heddaya_nego__5700,heddaya_nego,heddaya-nego.csv,580,44,0,buyer,,,5.81,Yeah,,True
heddaya_nego__5706,heddaya_nego,heddaya-nego.csv,583,3,1,seller,,,8.617,Mhm,,True
heddaya_nego__5708,heddaya_nego,heddaya-nego.csv,583,5,1,seller,,,8.617,Yeah,,True
heddaya_nego__5710,heddaya_nego,heddaya-nego.csv,583,7,1,seller,,,8.617,Mhm,,True
heddaya_nego__5723,heddaya_nego,heddaya-nego.csv,583,20,0,buyer,,,8.617,Yeah,,True
heddaya_nego__5740,heddaya_nego,heddaya-nego.csv,583,37,1,seller,,,8.617,Yeah,,True
heddaya_nego__5743,heddaya_nego,heddaya-nego.csv,583,40,0,buyer,,,8.617,Mhm,,True
heddaya_nego__5750,heddaya_nego,heddaya-nego.csv,583,47,1,seller,,,8.617,Yeah,,True
heddaya_nego__5754,heddaya_nego,heddaya-nego.csv,584,1,1,seller,,,12.96,Yeah,,True
heddaya_nego__5756,heddaya_nego,heddaya-nego.csv,584,3,1,seller,,,12.96,Yeah,,True
heddaya_nego__5760,heddaya_nego,heddaya-nego.csv,584,7,1,seller,,,12.96,Mhm,,True
heddaya_nego__5762,heddaya_nego,heddaya-nego.csv,584,9,1,seller,,,12.96,Right,,True
heddaya_nego__5764,heddaya_nego,heddaya-nego.csv,584,11,1,seller,,,12.96,Yeah,,True
heddaya_nego__5766,heddaya_nego,heddaya-nego.csv,584,13,1,seller,,,12.96,Mhm,,True
heddaya_nego__5771,heddaya_nego,heddaya-nego.csv,584,18,0,buyer,,,12.96,Yes,,True
heddaya_nego__5773,heddaya_nego,heddaya-nego.csv,584,20,0,buyer,,,12.96,Mhm,,True
heddaya_nego__5776,heddaya_nego,heddaya-nego.csv,584,23,1,seller,,,12.96,Okay,,True
heddaya_nego__5780,heddaya_nego,heddaya-nego.csv,584,27,1,seller,,,12.96,Yeah,,True
heddaya_nego__5782,heddaya_nego,heddaya-nego.csv,584,29,1,seller,,,12.96,Okay,,True
heddaya_nego__5789,heddaya_nego,heddaya-nego.csv,584,36,0,buyer,,,12.96,Mhm,,True
heddaya_nego__5791,heddaya_nego,heddaya-nego.csv,584,38,0,buyer,,,12.96,Okay,,True
heddaya_nego__5793,heddaya_nego,heddaya-nego.csv,584,40,0,buyer,,,12.96,Okay,,True
heddaya_nego__5803,heddaya_nego,heddaya-nego.csv,584,50,0,buyer,,,12.96,Mhm,,True
heddaya_nego__5805,heddaya_nego,heddaya-nego.csv,584,52,0,buyer,,,12.96,Mhm,,True
heddaya_nego__5816,heddaya_nego,heddaya-nego.csv,588,8,0,buyer,,,3.747,Yeah,,True
heddaya_nego__5821,heddaya_nego,heddaya-nego.csv,588,13,1,seller,,,3.747,uh,,True
heddaya_nego__5830,heddaya_nego,heddaya-nego.csv,588,22,0,buyer,,,3.747,Mhm,,True
heddaya_nego__5833,heddaya_nego,heddaya-nego.csv,588,25,1,seller,,,3.747,Yes,,True
heddaya_nego__5837,heddaya_nego,heddaya-nego.csv,590,2,0,buyer,,,13.83,Mhm,,True
heddaya_nego__5843,heddaya_nego,heddaya-nego.csv,590,8,0,buyer,,,13.83,Yeah,,True
heddaya_nego__5846,heddaya_nego,heddaya-nego.csv,590,11,1,seller,,,13.83,Okay,,True
heddaya_nego__5850,heddaya_nego,heddaya-nego.csv,590,15,1,seller,,,13.83,Yeah,,True
heddaya_nego__5854,heddaya_nego,heddaya-nego.csv,590,19,1,seller,,,13.83,Yeah,,True
heddaya_nego__5856,heddaya_nego,heddaya-nego.csv,590,21,1,seller,,,13.83,Yes,,True
heddaya_nego__5859,heddaya_nego,heddaya-nego.csv,590,24,0,buyer,,,13.83,Yeah,,True
heddaya_nego__5862,heddaya_nego,heddaya-nego.csv,590,27,1,seller,,,13.83,Okay,,True
heddaya_nego__5872,heddaya_nego,heddaya-nego.csv,595,3,0,buyer,,,3.46,Um,,True
heddaya_nego__5876,heddaya_nego,heddaya-nego.csv,595,7,0,buyer,,,3.46,Yeah,,True
heddaya_nego__5878,heddaya_nego,heddaya-nego.csv,595,9,0,buyer,,,3.46,Uh,,True
heddaya_nego__5883,heddaya_nego,heddaya-nego.csv,595,14,1,seller,,,3.46,Yeah,,True
heddaya_nego__5888,heddaya_nego,heddaya-nego.csv,595,19,0,buyer,,,3.46,Yeah,,True
heddaya_nego__5893,heddaya_nego,heddaya-nego.csv,595,24,1,seller,,,3.46,Okay,,True
heddaya_nego__5897,heddaya_nego,heddaya-nego.csv,595,28,1,seller,,,3.46,Okay,,True
heddaya_nego__5905,heddaya_nego,heddaya-nego.csv,597,5,1,seller,,,4.974,Yeah,,True
heddaya_nego__5910,heddaya_nego,heddaya-nego.csv,597,10,0,buyer,,,4.974,Mhm,,True
heddaya_nego__5916,heddaya_nego,heddaya-nego.csv,597,16,0,buyer,,,4.974,Yeah,,True
heddaya_nego__5923,heddaya_nego,heddaya-nego.csv,597,23,1,seller,,,4.974,Mhm,,True
heddaya_nego__5926,heddaya_nego,heddaya-nego.csv,597,26,0,buyer,,,4.974,Yeah,,True
heddaya_nego__5936,heddaya_nego,heddaya-nego.csv,597,36,0,buyer,,,4.974,Okay,,True
heddaya_nego__5942,heddaya_nego,heddaya-nego.csv,600,3,1,seller,,,4.638,Mhm,,True
heddaya_nego__5945,heddaya_nego,heddaya-nego.csv,600,6,0,buyer,,,4.638,Mhm,,True
heddaya_nego__5947,heddaya_nego,heddaya-nego.csv,600,8,0,buyer,,,4.638,Yeah,,True
heddaya_nego__5948,heddaya_nego,heddaya-nego.csv,600,9,1,seller,,,4.638,Mhm,,True
heddaya_nego__5950,heddaya_nego,heddaya-nego.csv,600,11,1,seller,,,4.638,Yeah,,True
heddaya_nego__5952,heddaya_nego,heddaya-nego.csv,600,13,1,seller,,,4.638,Mhm,,True
heddaya_nego__5957,heddaya_nego,heddaya-nego.csv,600,18,0,buyer,,,4.638,Mhm,,True
heddaya_nego__5959,heddaya_nego,heddaya-nego.csv,600,20,0,buyer,,,4.638,Yeah,,True
heddaya_nego__5962,heddaya_nego,heddaya-nego.csv,600,23,1,seller,,,4.638,Yeah,,True
heddaya_nego__5964,heddaya_nego,heddaya-nego.csv,600,25,1,seller,,,4.638,Okay,,True
heddaya_nego__5970,heddaya_nego,heddaya-nego.csv,600,31,1,seller,,,4.638,Um,,True
heddaya_nego__5973,heddaya_nego,heddaya-nego.csv,600,34,0,buyer,,,4.638,Um,,True
